"","tweet_id","created_at","from","to","text","num","num_b"
"4842","1777291117001896333",2024-04-08,"1534862291493076992","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4843","1777290651433873711",2024-04-08,"1669789710644903936","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4844","1777289870727163933",2024-04-08,"1009098986597306368","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4845","1777286979555655962",2024-04-08,"2190010775","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4846","1777286879013965922",2024-04-08,"1508906428609802260","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4847","1777285847244849660",2024-04-08,"1460858076408418306","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4848","1777284727772164402",2024-04-08,"1713188936707723264","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4849","1777284461949858020",2024-04-08,"946861660651868160","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4850","1777284349357920386",2024-04-08,"2652768953","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4851","1777282780570820913",2024-04-08,"1525766136985440257","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4852","1777282577507795405",2024-04-08,"380848004","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4853","1777279919338541438",2024-04-08,"1718821434200367104","1768325398637469697","  brother humor worker note labor graduate",4,1
"4854","1777279919338541438",2024-04-08,"1718821434200367104","1490254225854459904","  brother humor worker note labor graduate",4,1
"4855","1777278172670681489",2024-04-08,"1449701603733393411","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4856","1777275187689398665",2024-04-08,"1557692461849493504","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4857","1777273040524447750",2024-04-08,"1470178605103730696","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4858","1777272822152216589",2024-04-08,"1756810653577170945","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4859","1777271451998986398",2024-04-08,"863598028841787393","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4860","1777269524401684985",2024-04-08,"796996387","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4861","1777267210831958036",2024-04-08,"1527457219163443209","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4862","1777265703114162565",2024-04-08,"1052307568368861185","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4863","1777265246371258796",2024-04-08,"40506243","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4864","1777264118250012833",2024-04-08,"1714901678799949824","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4865","1777263302852346059",2024-04-08,"1301505027052167169","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4866","1777263085994295638",2024-04-08,"1467919637127987203","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4867","1777260263143829698",2024-04-08,"1286296172001255424","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4868","1777259794702696650",2024-04-08,"1699865884230090752","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4869","1777259041510818145",2024-04-08,"1074323008171368448","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4870","1777257204900561376",2024-04-08,"1568666741903097856","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4871","1777256708747776044",2024-04-08,"3025715879","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4872","1777256592695521606",2024-04-08,"2595191462","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4873","1777254135550918827",2024-04-08,"1536111791797043200","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4874","1777252506008961484",2024-04-08,"1726610894979788800","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4875","1777252462380175448",2024-04-08,"1219544292869300224","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4876","1777249787072389425",2024-04-08,"1489192213301051398","216776631","RT : No graduate student worker should be struggling to make ends meet when Boston University has a $3 billion endowment. The…",2,1
"4877","1777248864535228536",2024-04-08,"1096440877478805504","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4878","1777248297511497982",2024-04-08,"1718188112583553024","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4879","1777243038475026603",2024-04-08,"1160628803263180801","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4880","1777242393403969980",2024-04-08,"1119162281605001216","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4881","1777241746457452603",2024-04-08,"1347297524877578241","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4882","1777240953235120239",2024-04-08,"1473629430060699650","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4883","1777240144698843502",2024-04-08,"1895900184","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4884","1777239866998219006",2024-04-08,"1395527137914982404","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4885","1777238762029736255",2024-04-08,"69234333","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4886","1777238506915377607",2024-04-08,"1188267971891871745","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4887","1777238313671237879",2024-04-08,"1291094382482006020","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4888","1777237084165615836",2024-04-08,"1187313678967885826","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4889","1777235436793929976",2024-04-08,"1231032373430620161","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4890","1777235244707635561",2024-04-08,"3294824532","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4891","1777234962342666735",2024-04-08,"1720543582673612800","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4892","1777234212099354947",2024-04-08,"1327819146319413248","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4893","1777233903557701662",2024-04-08,"2766193063","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4894","1777231139620397079",2024-04-08,"579143344","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4895","1777230860946698614",2024-04-08,"959760933882159105","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4896","1777230712980320478",2024-04-08,"1199100909050945536","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4897","1777230680650317997",2024-04-08,"1297610248899956738","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4898","1777230484432675245",2024-04-08,"944372844787515393","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4899","1777229652253098340",2024-04-08,"1358060536932483073","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4900","1777229648050676161",2024-04-08,"1711827399082434560","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4901","1777229292360827079",2024-04-08,"1126431208458661888","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4902","1777228725387481588",2024-04-08,"930486535308369920","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4903","1777227514840301583",2024-04-08,"1081673327553306624","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4904","1777227367137562948",2024-04-08,"1089689921848295429","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4905","1777227339711340696",2024-04-08,"1214867585323417600","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4906","1777226897648238694",2024-04-08,"939550021791440896","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4907","1777226700633584078",2024-04-08,"1673235927496544259","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4908","1777223590964052345",2024-04-08,"1669688673988902913","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4909","1777223242446524805",2024-04-08,"960697177289867264","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4910","1777221023034904986",2024-04-08,"1449726715593478148","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4911","1777219631826035144",2024-04-08,"1397581912747675657","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4912","1777219514285088813",2024-04-08,"2858088091","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4913","1777218929120682108",2024-04-08,"1332619436105244672","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4914","1777218702879912054",2024-04-08,"1710628797559480320","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4915","1777218265128816982",2024-04-08,"1414672001571205121","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4916","1777217819261677832",2024-04-08,"1727763884780752898","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4917","1777217742707327384",2024-04-08,"1289940027645059073","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4918","1777217697983692840",2024-04-08,"3087981486","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4919","1777217668682023076",2024-04-08,"1447194791758999562","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4920","1777216199296004105",2024-04-08,"324780216","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4921","1777215965262135414",2024-04-08,"1451158925760368641","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4922","1777215297788735753",2024-04-08,"3170538443","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4923","1777215017609294232",2024-04-08,"1343485593842495490","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4924","1777214887619424321",2024-04-08,"1177324031198060545","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4925","1777213410477851030",2024-04-08,"1692046398429028353","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4926","1777211923316011429",2024-04-08,"231333800","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4927","1777211732290621627",2024-04-08,"1372180952831643653","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4928","1777210055269736514",2024-04-08,"1349692221998546949","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4929","1777209326991544424",2024-04-08,"4082595753","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4930","1777207179067486289",2024-04-08,"1420341456","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4931","1777207075611029976",2024-04-08,"1326962288113315845","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4932","1777206233931608153",2024-04-08,"1419881422945361922","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4933","1777203976590782552",2024-04-08,"1257116521827983361","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4934","1777202274613522507",2024-04-08,"3197658541","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4935","1777202172515483804",2024-04-08,"196556403","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4936","1777201845938659630",2024-04-08,"1675771259177582592","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4937","1777201692637053066",2024-04-08,"1868143878","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4938","1777201177387470938",2024-04-08,"1671219588942503936","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4939","1777199589247856862",2024-04-08,"17842053","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4940","1777199587247444283",2024-04-08,"2633871013","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4941","1777199510625939474",2024-04-08,"1720016563623907328","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4942","1777198906834583944",2024-04-08,"27455747","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4943","1777198688475185402",2024-04-08,"1082197239466868736","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4944","1777198458039828792",2024-04-08,"1637813356852641796","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4945","1777197766105797057",2024-04-08,"2943734738","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4946","1777197070207590656",2024-04-08,"1622843655412146176","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4947","1777196388004114590",2024-04-08,"2892212682","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4948","1777195648833441907",2024-04-08,"1236074875","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4949","1777195225280295313",2024-04-08,"473763686","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4950","1777195160104792340",2024-04-08,"41238281","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4951","1777194558616428665",2024-04-08,"1712241784300965888","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4952","1777194534574981294",2024-04-08,"1320224932266004480","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4953","1777194292022296591",2024-04-08,"42804291","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4954","1777194113965924511",2024-04-08,"981704072699899905","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4955","1777193819202592856",2024-04-08,"289706842","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4956","1777193742677479856",2024-04-08,"1378571964697182214","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4957","1777193627254481197",2024-04-08,"1341633272057610241","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4958","1777193516881662040",2024-04-08,"1415598459059462149","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4959","1777192594566705339",2024-04-08,"1660876375337885696","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4960","1777191970156196095",2024-04-08,"148756720","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4961","1777191128942747991",2024-04-08,"1126938757045805056","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4962","1777190072347205947",2024-04-08,"1514868387536867329","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4963","1777189351190839617",2024-04-08,"1119644101618688000","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4964","1777188838189715939",2024-04-08,"2997972382","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4965","1777188344100725168",2024-04-08,"2511367681","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4966","1777188092719300905",2024-04-08,"1387511114771087365","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4967","1777186974690107633",2024-04-08,"3183426169","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4968","1777185096530837544",2024-04-08,"243941268","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4969","1777184900396798156",2024-04-08,"1558026234461884416","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4970","1777183440166912077",2024-04-08,"243158209","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4971","1777182771678412897",2024-04-08,"1508959493543059460","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4972","1777182450680009063",2024-04-08,"1645433319717318657","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4973","1777182448473833844",2024-04-08,"909860642030538752","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4974","1777182368102846807",2024-04-08,"1545429244557545473","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4975","1777181638142689733",2024-04-08,"1711834303905030144","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4976","1777181592378654758",2024-04-08,"908272999786319872","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4977","1777181485465768434",2024-04-08,"1464096174244511746","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4978","1777179942205456642",2024-04-08,"1674809334667309057","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4979","1777179302766789022",2024-04-08,"1718328490057957377","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4980","1777178972171760065",2024-04-08,"1005229077463171072","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4981","1777177128594735181",2024-04-08,"973865274381185025","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4982","1777176412283343145",2024-04-08,"1478314059741024256","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4983","1777176251926479108",2024-04-08,"1685905714575724544","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4984","1777175638409146523",2024-04-08,"1732032607729438720","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4985","1777175328231915938",2024-04-08,"1652522938384678913","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4986","1777175143611015530",2024-04-08,"1741609394461102080","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4987","1777174628118691867",2024-04-08,"1051109351509741568","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4988","1777174431850258699",2024-04-08,"1214290723916279808","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4989","1777173704721494108",2024-04-08,"751720916577554432","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4990","1777172970626023713",2024-04-08,"2154376797","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4991","1777172634490290597",2024-04-08,"1396858873542332422","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4992","1777172429791482250",2024-04-08,"484666861","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4993","1777171955227283759",2024-04-08,"1460064522450862084","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4994","1777171696560078937",2024-04-08,"1424460978809356295","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4995","1777171352467689596",2024-04-08,"1712800676768555008","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4996","1777169799933517932",2024-04-08,"1046796006153687040","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4997","1777169522165940532",2024-04-08,"1409385379954757632","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4998","1777169454578712904",2024-04-08,"1237727378324979712","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"4999","1777169434429255976",2024-04-08,"590323268","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
"5000","1777169332469952639",2024-04-08,"1320942529253167104","250858058","RT : Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…",2,1
